contig	SORTED_PAIRED_SRR3131692	SORTED_PAIRED_SRR3131694	SORTED_PAIRED_SRR3131696	SORTED_PAIRED_SRR3131698	SORTED_PAIRED_SRR3131700	SORTED_PAIRED_SRR3131702	SORTED_PAIRED_SRR3131704	SORTED_PAIRED_SRR3131706	SORTED_PAIRED_SRR3131708	SORTED_PAIRED_SRR3131710	SORTED_PAIRED_SRR3131712	SORTED_PAIRED_SRR3131714	SORTED_PAIRED_SRR3131716	SORTED_PAIRED_SRR3131718	SORTED_PAIRED_SRR3131720	SORTED_PAIRED_SRR3131722	SORTED_PAIRED_SRR3131724	SORTED_PAIRED_SRR3131726	SORTED_PAIRED_SRR3131728	SORTED_PAIRED_SRR3131730	SORTED_PAIRED_SRR3131732	SORTED_PAIRED_SRR3131734	SORTED_PAIRED_SRR3131736	SORTED_PAIRED_SRR3131738	SORTED_PAIRED_SRR3131740	SORTED_PAIRED_SRR3131742	SORTED_PAIRED_SRR3131744	SORTED_PAIRED_SRR3131746	SORTED_PAIRED_SRR3131748	SORTED_PAIRED_SRR3131750	SORTED_PAIRED_SRR3131752	SORTED_PAIRED_SRR3131754	SORTED_PAIRED_SRR3131756	SORTED_PAIRED_SRR3131758	SORTED_PAIRED_SRR3131760	SORTED_PAIRED_SRR3131762	SORTED_PAIRED_SRR3131764	SORTED_PAIRED_SRR3131766	SORTED_PAIRED_SRR3131768	SORTED_PAIRED_SRR3131770	SORTED_PAIRED_SRR3131772	SORTED_PAIRED_SRR3131774	SORTED_PAIRED_SRR3131776	SORTED_PAIRED_SRR3131778	SORTED_PAIRED_SRR3131780	SORTED_PAIRED_SRR3131782	SORTED_PAIRED_SRR3131784	SORTED_PAIRED_SRR3131786	SORTED_PAIRED_SRR3131788	SORTED_PAIRED_SRR3131790	SORTED_PAIRED_SRR3131812	SORTED_PAIRED_SRR5650110	SORTED_PAIRED_SRR5650111	SORTED_PAIRED_SRR5650112	SORTED_PAIRED_SRR5650113	SORTED_PAIRED_SRR5650114	SORTED_PAIRED_SRR5650115	SORTED_PAIRED_SRR5650116	SORTED_PAIRED_SRR5650117	SORTED_PAIRED_SRR5650118	SORTED_PAIRED_SRR5650119	SORTED_PAIRED_SRR5650120	SORTED_PAIRED_SRR5650121	SORTED_PAIRED_SRR5650122	SORTED_PAIRED_SRR5650123	SORTED_PAIRED_SRR5650124	SORTED_PAIRED_SRR5650125	SORTED_PAIRED_SRR5650126	SORTED_PAIRED_SRR5650127	SORTED_PAIRED_SRR5650128	SORTED_PAIRED_SRR5650129	SORTED_PAIRED_SRR5650130	SORTED_PAIRED_SRR5650131	SORTED_PAIRED_SRR5650132	SORTED_PAIRED_SRR5650133	SORTED_PAIRED_SRR5650134	SORTED_PAIRED_SRR5650135	SORTED_PAIRED_SRR5650136	SORTED_PAIRED_SRR5650137	SORTED_PAIRED_SRR5650138	SORTED_PAIRED_SRR5650139	SORTED_PAIRED_SRR5650140	SORTED_PAIRED_SRR5650141	SORTED_PAIRED_SRR5650142	SORTED_PAIRED_SRR5650143	SORTED_PAIRED_SRR5650144	SORTED_PAIRED_SRR5650145	SORTED_PAIRED_SRR5650146	SORTED_PAIRED_SRR5650147	SORTED_PAIRED_SRR5650148	SORTED_PAIRED_SRR5650149	SORTED_PAIRED_SRR5650150	SORTED_PAIRED_SRR5650151	SORTED_PAIRED_SRR5650152	SORTED_PAIRED_SRR5650153	SORTED_PAIRED_SRR5650154	SORTED_PAIRED_SRR5650155	SORTED_PAIRED_SRR5650156	SORTED_PAIRED_SRR5650157	SORTED_PAIRED_SRR5650158	SORTED_PAIRED_SRR5650159
infant_c_000000135483_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0.3934703748488513	0	0	0	0	0	0	48.94848851269649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5748488512696492	0	0	0	0	0	0	0	0	0	0	1.656590084643289	0	0	0	0	0	0	0	0	0.005804111245465538	0.002902055622732769	0.004353083434099154	0.002176541717049577	0	0	0.0038694074969770256	0	0.04353083434099154	0	0	0.005078597339782346	0.0019347037484885128	0	0	0	0	0	0	0	0	0	0	0.00532043530834341	0	0	0	0	0	0	0.0036275695284159614	0	0.28972188633615475	0	0	0	0.002660217654171705	0	0	0.008464328899637243	0	0	0
infant_c_000000152023_1_split_00001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5067594320945754	0	0	0	158.46221505741275	0	0.2808133944227615	0	0.9785338537247582	0.07486283160812263	0	0	0	0.20552633067481194	0.03990610328638498	0.039708128287799085	0	1.5428191639798632	0.14777419537304146	0	0	0	0	0	0	0.00797556422874597	0	0	6.849510718932066	0	0	0.007947282086090843	0	0.00797556422874597	0.0015272357033768878	0	0	0.0006504892810679337	0	0.0004242321398269133	0	0.0018100571299281634	0.002460546410996097	0.0017534928446179083	0.0013575428474461226	0.0009898749929294643	0.000820182136998699	0.010549239210362577	0.0005373607104474235	0.0009898749929294643	0.0026868035522371173	0.0006222071384128061	0.04663725323830534	0.002969624978788393	0.0006222071384128061	0.00031110356920640306	0.0015272357033768878	0.0012444142768256122	0.011425985632671531	0.0004242321398269133	0	0	0.0017534928446179083	0	0.002008032128514056	0.0026019571242717346	0	0.0011030035635499745	0.002347417840375587	0	0	0	0.0009898749929294643	0	0.0026868035522371173	0	0	0.0011030035635499745	0.0008767464223089542	0	0.0033938571186153065	0	0.0004807964251371684	0.0052321963911985975
infant_c_000000174700_1_split_00001	0	0.041670565484545084	0	0	0	1.4522628738966346	0	0	0	0.26399675618352514	0	0	0	0	0	0	0	0	2.9136021958142293	0	0	0	49.30248588627928	0	0	0	2.263716041296279	0.3751598515330152	0	0	4.018527182558248	0	0.8087083996132373	1.5159227722154642	14.697451732634665	0.4785876922117214	0	2.480833411309691	0.008826923676741212	0	0.008733352047659149	0	0	0	0.39094226630485635	0.7014129315991391	0	0.008795733133713858	0.39440441658089265	0	0	0.05948036555316428	0.01260097938305106	0.004585009825021053	0.04273104394747512	0	0	0	0	0.0004678581454103116	0.004054770593556033	0.0014035744362309347	0.006206918062443468	0	0.000592620317519728	0.0004366676023829575	0	0	0	0.0007485730326564986	0.0020273852967780167	0	0	0.18570849318486635	0.09541187112067621	0.13202956863478993	0.0012788122641215183	0.06269299148498175	0	0.0015907176943950594	0	0.00028071488724618694	0.20152209849973488	0.00018714325816412465	0.017435513552290945	0	0	0.012445026667914288	0	0.00034309597330089514	0	0	0	0.08823804622438476	0	0.00577025046006051	0.007049062724182028	0.0016530987804497677	0.012351455038832226	1.7552789994073796	0.6034434359502199
infant_c_000000174710_1_split_00001	0	0.04783703364614328	0	0	0	0	0	0	0	0.5365072098878462	0	0	0	0	0.1107232776379034	0	0	0	0	0	0	0	12.472877088578622	0	0	0	0	0.1729228656443122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01441977569237812	0.7200160219729915	0	0	70.46526665140765	14.478599221789883	10.655756466010528	42.5199702449073	7.604772259098191	12.88956282902266	5.692092011902037	39.37176699473564	0.09132524605172808	0.027981231403067065	0.024490730144197757	0.06906614785992218	8.24387731746395	0.028381780727855344	0.039311055161364156	0.07084000915541314	0.022201876859693295	11.197928587777524	24.505436026550697	60.06076905470359	20.873941405355918	5.072842755779354	180.5086976424811	156.23626688029296	20.921263447013047	6.351167315175097	14.844529640650034	22.762588693064775	33.804760814831766	23.104657816433967	31.00102998397803	148.22356374456396	38.049839780270084	312.9805447470817	22.53547722590982	48.6470016021973	61.63561455710689	37.8652437628748	9.375371938658732	51.61810482948043	84.44357976653697	9.109464408331426	13.895113298237582	5.404325932707714	5.179274433508812	17.43751430533303	53.70862897688258	26.809967956054017	62.956683451590756	36.546578164339664
infant_c_000000174731_1_split_00001	0	0.09862878927627129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.288876591034864	0	0	0	0	0.30929102871548914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017462952714751276	0	0	0	7.479493328414192	1.9304556354916067	1.8825554940662854	5.819651970731107	1.7444505933714567	0.2869089343909488	1.0258254934513926	2.263112586853594	0.0015987210231814548	0.010699133001291274	0.0011682961323249094	0	0.6897866322326754	0	0.022013158703806185	0.0007378712414683637	0	0.8363770522043903	1.493943306892947	4.7452499538830475	1.1370595831027486	0.23304433376375822	35.12254811535387	26.669249216011806	2.0641947980077475	0.0840558322572711	0.5804587099551128	3.3849843202361187	4.278669372194552	0.7338129496402878	0.5189694398327492	1.6973498124577262	0.5944167742728894	86.1608559306401	0.7870626575662547	0.9725142962553035	0.9457664637520753	0.8036647604992929	0.1448072311381664	1.1836069605853778	1.5200147574248293	0.12242513681362602	0.19184652278177458	0.10834409395560475	0.22056201192891842	0.9588636782881387	2.095000922339052	2.198610342495235	1.7545963229416466	2.388058783742237
infant_c_000000174759_1_split_00001	0	0.08120636374041433	0	0	0	0	0	0	0	0	0	0	0.011960627217580405	0	0	0	0	0	0	5.716321391782076	0	0	66.44815153943001	19.157147762389837	0	0	0	0.4650909923314639	0	0	0	0	0.03794208538399908	0	2.76210369692114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.640322765251231	0	0.0017168364427148908	0	0	0.17111136545725078	0	0.0010301018656289345	0	0.0021746594941055284	0.001659608561291061	0	0	0	0.000915646102781275	0.0005722788142382969	0	0	0	0	0.0016023806798672313	0.0014306970355957422	0.0009728739842051048	0	0.6469611994963946	0.19108389607416734	0	0.0007439624585097859	0	0	0	0	0.002060203731257869	0.0007439624585097859	0	0	0.0008011903399336157	0	0	0.0008011903399336157	0	0	0.0014306970355957422	0.0005722788142382969	0	0	0	0.0005722788142382969	0.0013734691541719126	0	0	0
infant_c_000000179675_1_split_00001	0.19832099656977795	3.645242823614371	0.05118252392128543	0	0	0	19.589185773605344	0.0764578443762412	0.4533309261599567	0.4499007040982127	0.02545585845820545	1.2031955226575195	1.4208340855750135	0.2743274959378949	0	0.02545585845820545	0.1454233616176205	0	0.5553348979960282	0	0.3195522657519408	0	0	3.80574110850334	0.121141000180538	1.814858277667449	2.941776493951977	9.24905217548294	0.2287416501173497	0	1.3513269543238853	0	0.06887524823975447	1.4631702473370645	0.3133237046398267	0	4.540169705723055	0.11437082505867485	0.332551001985918	0.5547030149846542	0.178281278209063	0.8018595414334717	0	0	0	0.9531503881567069	0	0.15327676475898178	0.7586206896551724	0.12764036829752662	0.6632966239393392	0.01823433832821809	0.01642895829572125	0	0	0.09117169164109044	2.381205993861708	0	0.0018956490341216826	1.0378227116808088	0.6487633146777396	0.24995486549918758	0.1574291388337245	0.018053800324968405	0.3934825780826864	0.12655714027802853	3.0000902690016247	0	0	0.036017331648311966	0.0009026900162484203	0	0	0.0008124210146235783	0.03646867665643618	0	0	0.0373713666726846	0.018144069326593248	0.1804477342480592	0	0.23524101823433832	0.01778299332009388	0.018144069326593248	0.08665824155984835	0.018956490341216825	0	0	0	0	0.017602455316844196	0.1093157609676837	0.009207438165733887	0	0.03646867665643618	0	0.00045134500812421015	0.005235602094240838	0.13856291749413252	0.2527532045495577	0.05470301498465427
infant_c_000000179771_1_split_00001	0	0.061546315729763455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.614442112428385	0	0	29.170457768449715	26.6346928356685	0	0	0	0.22099948947756537	0	0	0	0	0.03193601452152703	0	2.7250553065970844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2806171648987466	0	0.00255261217312383	0	0.011458392421578081	0.05683816438822395	0	0	0	0.0011344942991661467	0.0020988144534573715	0.0011344942991661467	0.001191219014124454	0.00085087072437461	0.00085087072437461	0.0011344942991661467	0	0.0009075954393329173	0	0	0.002666061603040445	0.0010777695842078393	0	0	0.3439786715071757	0.0572352373929321	0	0.001191219014124454	0.0019286403085824494	0	0.0015882920188326054	0	0	0	0	0	0.001985365023540757	0	0	0	0	0	0	0	0	0.0007374212944579954	0	0	0	0	0	0.0005672471495830734
infant_c_000000179786_1_split_00001	11.517119028458556	0	0	0	1.0375667568951643	0	0	0.01031531201989904	0	0	0	0	0.04078571951130295	5.169727119760041	0	6.800351159558124	0	0	0.031019094300973004	0.04572390079742483	0	0.12455190577218524	0	18.61826029702246	0	0.2274489721267101	0.1926988075206672	0	0	0	0.2732826102860487	0	8.403175067671373	0.7649425707805985	98.38499524471432	0.010351891140536982	0.5670495281293437	0.02063062403979808	0.12023556953690834	11.955190577218524	0	0	0.01031531201989904	0	0.2858658277855	0.4082229863194089	0.02063062403979808	14.98313702538591	0	0.0470773282610286	0	0.014192698807520667	0	0	0	0	0	0	0.0004023703270173385	0.18124954276099203	0.0004755285682932182	0.021106152608091303	0.0001828956031896993	0	0.0005852659302070379	0.0006584241714829175	0.0003657912063793986	0.0007681615333967371	0	0.0014997439461555343	0.0005852659302070379	0.0012436901016899553	0	0.000804740654034677	0.04060282390811325	0	0	0.0006584241714829175	0	0.00032921208574145875	0	0.0012436901016899553	0	0.001609481308069354	0.009510571365864364	0.0011339527397761359	0	0	0.0009510571365864364	0.0010242153778623163	0	0.0004755285682932182	0	0.000548686809569098	0.007754773575243251	0	0	0.0027800131684834295	0.0006218450508449776	0	0.007388982368863852
infant_c_000000193721_1_split_00001	0.12283393501805054	2.901534296028881	0.05108303249097473	0	0	0	18.049638989169676	0.1523465703971119	0.7574007220216606	0.6424187725631769	0.051173285198555955	0.5954873646209387	1.2822202166064982	0.3828519855595668	0	0.10180505415162455	0.10171480144404332	0	0.7213898916967509	0	0.2933212996389892	0	0	3.9672382671480144	0.17924187725631768	2.929332129963899	5.337274368231047	7.982490974729242	0.15288808664259929	0	1.6474729241877257	0	0.07581227436823104	1.3596570397111913	0.3395306859205776	0	5.095938628158844	0.19846570397111912	0.4502707581227437	0.5051444043321299	0	0.5731046931407943	0	0	0.025631768953068592	0.8453971119133574	0	0.24783393501805054	0.6185920577617329	0.05108303249097473	0.9173285198555957	0.002707581227436823	0	0	0.03646209386281588	0.1421480144404332	2.6827617328519855	0	0	1.5109205776173285	0.6603790613718411	0.527797833935018	0.18131768953068592	0.01823104693140794	0.7194945848375451	0.16362815884476534	2.9382671480144404	0	0	0	0.002527075812274368	0	0	0.01687725631768953	0.01823104693140794	0	0	0.000631768953068592	0	0.0898014440433213	0.09133574007220216	0.053610108303249096	0.018140794223826716	0	0.05297833935018051	0.01823104693140794	0.017870036101083033	0	0.018140794223826716	0.0009927797833935018	0	0.23429602888086642	0	0	0	0	0.012996389891696752	0.03646209386281588	0.1546028880866426	0.3995487364620939	0.01823104693140794
infant_c_000000205424_1_split_00001	0	0.007575521401627334	0	0	0	0.7567727655329364	0	0	0	0.2695389219690121	0	0	0	0	0.008822520809302615	0	0	0	2.636374972721888	0	0	0.026436387442715963	6.316613149608754	0	0	0	5.731458677557129	0.04420612900208872	0	0	11.635159148299405	0	1.9372759297939333	3.449200361629828	44.022913614116035	0.6050752875892383	0	4.8310315802599995	0	0	0.017551516663029586	0	0	0	0.38273529320073574	0.5884278454967734	0	0	0.2071577766000561	0	0	0.018299716307634755	0	0	0.030987935280730742	0.0062973470087601706	0.0006858496742214047	0.00043644979268634847	0.0004987997630701125	0.000935249555756461	0.0004676247778782305	0.0010287745113321072	0	0	0.0004676247778782305	0.0012469994076752813	0.000935249555756461	0.0009664245409483431	0.0006546746890295227	0.001870499111512922	0.002681048726501855	0.0003117498519188203	0	0.19683885650154317	0.06188234560588584	0.09355613056083799	0	0.01854911618916981	0.006764971786638401	0	0	0.0005611497334538766	0.07784393802412944	0.0005611497334538766	0.004458022882439131	0.0006546746890295227	0	0	0	0.007918446238738037	0	0	0	0.036724132556037035	0	0	0	0.01976494061165321	0	1.0077937462979705	0.34554353586682046
infant_c_000000205471_1_split_00001	0.486635895234006	7.538643194504079	0.07186560755689136	34.343656075568916	0	0	22.829916273078574	0.12102833834263632	0.5969836839845427	0.5736367539716617	0.030377844568484327	1.343978102189781	5.1448046371833405	0.42502146844139116	0	0.12102833834263632	0.22708243881494203	0	1.2641691713181622	0	0.40392872477458136	2.9633963074280807	0	5.333941605839416	6.489641477028767	2.5322026620867324	28.800182481751825	12.77109274366681	0.21205452984113354	0	18.399742378703305	0	0.12891799055388578	1.1824817518248176	0.313922284242164	0	9.192464577071705	0.1744310863031344	0.5116466294547016	0.6031021897810219	13.306086303134393	1.4219085444396737	2.8519214255045084	0	0	1.2346500644053242	0	0.2854229282954058	0.6750214684413911	0.06070201803349077	0.9844890510948905	0.10798626019750966	0.052866036925719194	0.010841562902533276	0.043312580506655214	0.17679261485616143	6.096339630742808	0.05415414340918849	0.15859811077715757	10.730893087161872	2.559145556032632	1.7884821811936453	0.9201910691283813	0.09816444826105625	3.0903284671532845	0.47005152425933877	13.97359381708888	0.0098754830399313	0.0670352082438815	0.004615714899098325	0.13503649635036497	0.05571060541004723	0.06655216831258051	0.046157148990983256	0.07878917990553885	0.010841562902533276	0.012881064834693002	0.06467367969085444	0.033061399742378705	0.23250322026620868	0.02238085015027909	0.3668419922713611	0.07701803349076856	0.03826749677973379	0.8783276084156291	0.029572778016316015	0.07696436238729068	0.05452984113353371	0.050289823958780594	0.015725633319021038	0.04406397595534564	0.5012881064834693	0	0.010734220695577501	0	0	0.00107342206955775	0.08061399742378704	0.25831902103907256	0.6468441391155002	0.1456633748389867
infant_c_000000205574_1_split_00001	0.04521660649819494	3.5112815884476536	0.15081227436823105	0	0	0	18.774548736462094	0.16832129963898917	0.6033393501805054	0.4775270758122744	0.07680505415162454	0.9777075812274368	1.6564981949458484	0.42671480144404333	0	0.07635379061371841	0.07644404332129964	0	0.9860108303249098	0	0.38465703971119136	0.025541516245487363	0	3.663537906137184	0.0766245487364621	2.963447653429603	5.0286101083032495	7.423646209386281	0.12734657039711192	0	2.010198555956679	0	0.0740072202166065	1.4867328519855596	0.16787003610108303	0	4.978068592057761	0.07590252707581227	0.4605595667870036	0.5194945848375452	0.025451263537906138	0.6814079422382672	0	0	0.025631768953068592	0.796841155234657	0	0.12472924187725631	0.48077617328519856	0.025451263537906138	1.0067689530685922	0.053790613718411553	0	0	0.018140794223826716	0.05469314079422383	2.830956678700361	0	0.001624548736462094	1.961913357400722	0.729332129963899	0.6563176895306859	0.36119133574007223	0	0.5271660649819495	0.2161552346570397	2.780595667870036	0	0.000812274368231047	0.0026173285198555956	0.0010830324909747292	0.001444043321299639	0	0	0	0	0	0	0.0010830324909747292	0.09620938628158844	0	0.10911552346570397	0.03646209386281588	0.01823104693140794	0.1407942238267148	0.01967509025270758	0.0361913357400722	0	0.0427797833935018	0.0011732851985559567	0.018140794223826716	0.2907039711191336	0	0	0.01823104693140794	0	0	0	0.09097472924187726	0.21859205776173285	0.09025270758122744
infant_c_000000224801_1_split_00001	0.249142444484564	3.8293013179274236	0.12809171330565083	0	0	0	21.309983751579708	0.02545585845820545	0.430312330745622	0.6617620509117169	0.05109225491966059	0.7878678461816212	1.7597941866762954	0.1958837335259072	0	0.02545585845820545	0.1784618162123127	0	1.0381837876873081	0.02545585845820545	0.3477161942588915	0	0	3.4689474634410544	0.1278209063007763	2.1474092796533673	3.607871456941686	12.09487272070771	0.32659324787867844	0	1.4906120238310163	0	0.07555515435999278	1.1376602274778842	0.2538364325690558	0	5.07384004332912	0.0509117169164109	0.2049106336883914	0.5107420111933562	0	0.5672504062105073	0	0	0	0.834807727026539	0	0.07031955226575194	0.5004513450081242	0.07663838237949089	0.7850695071312511	0.016699765300595776	0.01823433832821809	0	0.01823433832821809	0.10940602996930854	2.5315941505686945	0	0	0.9090088463621593	0.3423903231630258	0.2527532045495577	0.23181079617259434	0	0.4644340133598122	0.2012998736233977	2.570409821267377	0	0	0.004513450081242101	0	0.0008124210146235783	0	0	0.07293735331287236	0	0	0	0.01823433832821809	0.03376060660769092	0.03646867665643618	0.09017873262321718	0.017963531323343565	0.01823433832821809	0.01823433832821809	0.0011734970211229464	0.01823433832821809	0	0.05398086297165553	0	0.05470301498465427	0.12664740927965337	0	0	0.01823433832821809	0	0	0.017963531323343565	0.1636576999458386	0.47580790756454233	0.10669795992056327
infant_c_000000245609_1_split_00001	0	0.008853695794494498	0	0	0	0.20722012657043987	0	0	0	0.22498986812981264	0	0	0	0	0	0	0	0	1.0631916949839448	0	0	0.0442373039872806	7.078124512890857	0	0	0	6.118589643669919	0.032764909436668016	0	0	11.910933067306793	0	2.23571406303582	2.37734202076254	38.15905477444898	0.30498488013218195	0	3.104124450540886	0	0	0.008791345824110734	0	0	0	0.4776942980952084	0.47588614895407927	0	0	0.18848396047011878	0	0	0.035165383296442934	0	0.00040527480749446643	0.05474327399694485	0	0	0.00015587492595941016	0.00034292483711070236	0.0011534744520996353	0.0024628238301586808	0.0008728995853726969	0	0	0	0	0.00043644979268634847	0.0003740998223025844	0	0	0.0007481996446051688	0.0005923247186457587	0	0.1648533216946722	0.02419178850890046	0.053246874707734516	0.00614147208280076	0.030987935280730742	0.0010911244817158711	0.0007481996446051688	0	0	0.025033513109081272	0.0005299747482619946	0.01225176918040964	0	0	0	0.00043644979268634847	0.006827321757022165	0.00034292483711070236	0	0	0.06238114536895595	0.0003740998223025844	0.0011534744520996353	0.00034292483711070236	0.00043644979268634847	0.0062973470087601706	0.7685257349502759	0.36103750350718583
infant_c_000000245907_1_split_00001	0	0	0	0.19438994259138145	0	0	0	0	0	0	0	0	3.2076883947387547	0	0	0	0.07957270547198604	0	0	0	0	1.8815493060097377	0	0	4.0141704817963815	0	18.781193227236393	0	0	0	12.03902332679311	0	0	0	0	0	0	0	0	0	9.312331952619722	0	0	0	0	0	0	0	0	0	0	0.01467916575830245	0	0	0	0.01460649662088511	0	0.001526051885764116	0.0007266913741733886	5.2127025652205505	0.0023254123973548433	0.0023254123973548433	0	0.0013080444735120995	0.07317782137926022	0.003052103771528232	3.6529321996947894	0.013516459559625027	0	0	0.0007266913741733886	0	0.014461158346050433	0.0021800741225201656	0.0012353753360947605	0	0.0017440592980161324	0	0	0.0013807136109294383	0	0.002107404985102827	0.002107404985102827	0	0.002470750672189521	0	0.0006540222367560497	0	0.0010900370612600828	0.004214809970205654	0	0.014751834895719788	0	0	0	0	0	0.0018167284354334715	0	0	0
infant_c_000000245980_1_split_00001	0.17856820438746954	3.2740814299900696	0.07673557822515122	0	0	0	19.024645662182902	0.07565225241491379	0.2725467184255665	0.5605308296470164	0.051096867382865396	0.6555023923444976	1.5204477746682314	0.2044777466823147	0	0.05091631308115916	0.19572086304956215	0	0.49634377539044866	0	0.4015527669946736	0	0	2.9428545635099757	0.10237428906743704	2.819626252595468	5.3907195088923	7.549878125846348	0.1529294935451837	0	1.8092443802473595	0	0.051006590232012275	1.309199241671933	0.25503295116006136	0	4.489121603322199	0.12747133700460414	0.4863230116457525	0.2541301796515302	0.02356233637266408	1.0096596551412838	0	0	0	0.9738196262525954	0	0.22695675724474135	0.6490024374830731	0.025548433691432698	0.761126658842647	0.09108964521079714	0	0	0	0.17658210706870092	2.1074298095152115	0	0.0194095874334206	1.3305949264241221	0.5898709036742801	0.33330324094971564	0.14543649002437484	0	0.5824681773043243	0.2516024194276429	2.6297734043513588	0	0	0	0.0009027715085311907	0.001173602961090548	0	0.017242935812945743	0.05470795341699016	0	0	0	0.0009930486593843098	0.10733953236435859	0.0175137672655051	0.07149950347567031	0.05470795341699016	0	0.018235984472330054	0.018235984472330054	0	0	0.017965153019770697	0.0010833258102374288	0.03593030603954139	0.22027624808161053	0	0.018055430170623814	0.018235984472330054	0.0030694231290060484	0.018235984472330054	0.01832626162318317	0.13424212331858806	0.22686648009388824	0.0728536607384671
infant_c_000000258786_1_split_00001	0.023752769286856053	0	0.07941894051992485	0	0	0	0	0	0	0	0	0	0	0.6678818811520233	0	0	26.998317395327966	0.006730418688129224	0	0	0.02849210577974705	0.4371406937939931	0	0.10078801985473514	0	0	0	0	0	0	0	68.08418632042401	0.03166101124540789	0.007964328780952915	0.20878319638800863	0.007908241958551838	0.021986034381222132	0	0.7647999102610842	1.047814016096918	0	0	0	0	0	0.007852155136150762	0	0.03177318489021005	0	0	0	0.001289996915224768	0	0	0	0	0.0004206511680080765	0	0.0009815193920188453	0.0018228217280349982	0.002608037241650074	0.01662974284191929	0.0010656496256204605	0.0003645643456069996	0.00143021397122746	0	0.0019910821952382287	0.0019910821952382287	0	0.0020471690176393055	0.0024397767744468437	0.0016265178496312292	0.0009254325696177683	0.0015143442048290755	0.001542387616029614	0	0.000841302336016153	0.0005608682240107687	0.0005608682240107687	0.0003645643456069996	0	0.002159342662441459	0.001934995372837152	0	0.0015984744384306907	0.0008693457472166914	0	0	0.001037606214419922	0.0005047814016096918	0	0	0	0	0	0.0003645643456069996	0.0005047814016096918	0.0008693457472166914	0	0.0005328248128102302	0
infant_c_000000262355_1_split_00001	0	0	0	0	0	0	0	0	0	0.20581387829011188	0.06412080450106707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.81627109875186	0	0	0	0.027032270581387827	0	0	0	0	0	0	0	0	0	0	0	0.49825389639785295	0	0	51.20170730129988	5.337030330466274	4.5052706460583325	16.026385565543556	2.5924464851581193	6.954342624329043	0.9927569035762789	5.835898596650068	9.696307314233978	11.079932742676066	6.093351872211085	4.654659509797582	5.25451076763888	0.2923430123520662	8.377611071590248	6.194658216387506	8.325518980792861	6.720494082648904	17.263758649679882	14.853747655694239	2.245521567613012	2.7909202612688353	59.422654077475265	39.66261398176292	12.356075793830433	8.168596003362866	13.617603311129793	13.74687964819246	16.166914570264503	25.97513419129535	29.935685183987584	24.790241220979112	23.74565090862058	99.43979176097781	14.268835284226864	15.423688805535795	14.622388928409752	35.362284162193625	12.763564638168532	21.402088857272197	11.849059044169953	11.352615921878032	15.334281834055487	7.446614499126948	5.0046239410205	13.774558623811679	50.902347539287334	12.697277371790726	9.175936105542263	15.364127271551446
infant_c_000000262436_1_split_00001	0	0	0	0	0	0	0	0	0	0.20463359186948382	0.07562182401711688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.751604707140945	0	0	0	0	0	0	0	0	0	0	0	0	0.028383257555496123	0	0	0.40304894356779886	0	0	72.5692364268521	9.177921904252473	6.284969243113132	23.170667290719443	6.060811714362129	16.22081438887403	1.7477266648836587	5.209581438887403	26.829834180262104	32.45142417758759	20.55947445841134	13.506351965766248	9.76450922706606	20.361025675314256	11.295801016314522	44.411774538646696	9.342972719978604	11.729707140946777	18.974658999732547	27.336553891414816	4.891281091200856	4.082074083979673	76.38135196576624	62.48696175447981	18.238165284835517	8.135129713827226	13.965164482481947	13.621021663546403	16.229840866541856	32.17427788178657	35.81138004814122	28.878476865472052	29.167023268253544	179.48890077560844	18.03410002674512	18.642785504145493	17.834380850494785	31.960383792457876	12.843775073549077	17.46760497459214	13.551417491307836	11.667859053222786	16.54369483819203	7.556097887135598	5.0245386466969775	11.363967638405992	43.212757421770526	15.229239101364001	14.023468841936346	21.6785571008291
